"date","price","fly_to","departure_date","booking_days"
2018-04-21,65,"NCL",2018-05-02,11
2018-04-22,56,"NCL",2018-05-02,10
2018-04-23,56,"NCL",2018-05-02,9
2018-04-24,56,"NCL",2018-05-02,8
2018-04-25,56,"NCL",2018-05-02,7
2018-04-26,52,"NCL",2018-05-02,6
2018-04-27,56,"NCL",2018-05-02,5
2018-04-28,56,"NCL",2018-05-02,4
2018-04-29,68,"NCL",2018-05-02,3
2018-04-30,56,"NCL",2018-05-02,2
2018-02-22,101,"ATH",2018-05-02,69
2018-02-22,99,"ATH",2018-05-03,70
2018-02-22,99,"ATH",2018-05-05,72
2018-02-22,99,"ATH",2018-05-06,73
2018-02-22,97,"ATH",2018-05-09,76
2018-02-22,97,"ATH",2018-05-10,77
2018-02-22,99,"ATH",2018-05-12,79
2018-02-22,99,"ATH",2018-05-13,80
2018-02-22,99,"ATH",2018-05-16,83
2018-02-22,98,"ATH",2018-05-17,84
2018-02-22,97.5,"ATH",2018-05-19,86
2018-02-22,98,"ATH",2018-05-20,87
2018-02-22,98,"ATH",2018-05-23,90
2018-02-22,98,"ATH",2018-05-24,91
2018-02-22,99,"ATH",2018-05-26,93
2018-02-22,99,"ATH",2018-05-27,94
2018-02-22,98,"ATH",2018-05-30,97
2018-02-22,96,"ATH",2018-05-31,98
2018-02-22,97,"ATH",2018-06-02,100
2018-02-22,98,"ATH",2018-06-03,101
2018-02-22,98,"ATH",2018-06-06,104
2018-02-22,98,"ATH",2018-06-07,105
2018-02-22,97,"ATH",2018-06-09,107
2018-02-22,99,"ATH",2018-06-10,108
2018-02-22,96,"ATH",2018-06-13,111
2018-02-22,97,"ATH",2018-06-14,112
2018-02-22,97,"ATH",2018-06-16,114
2018-02-22,98,"ATH",2018-06-17,115
2018-02-22,99.5,"ATH",2018-06-20,118
2018-02-22,98.5,"ATH",2018-06-21,119
2018-02-22,99,"ATH",2018-06-23,121
2018-02-22,99,"ATH",2018-06-24,122
2018-02-22,90,"ATH",2018-06-27,125
2018-02-22,139,"ATH",2018-06-28,126
2018-02-22,42,"ATH",2018-06-30,128
2018-02-23,99.5,"ATH",2018-05-02,68
2018-02-23,99,"ATH",2018-05-05,71
2018-02-23,99,"ATH",2018-05-09,75
2018-02-23,98.5,"ATH",2018-05-12,78
2018-02-23,98,"ATH",2018-05-16,82
2018-02-23,98.5,"ATH",2018-05-19,85
2018-02-23,89.5,"ATH",2018-05-23,89
2018-02-23,97.5,"ATH",2018-05-26,92
2018-02-23,97,"ATH",2018-05-30,96
2018-02-23,97,"ATH",2018-06-02,99
2018-02-23,97,"ATH",2018-06-06,103
2018-02-23,99,"ATH",2018-06-09,106
2018-02-23,90,"ATH",2018-06-13,110
2018-02-23,96.5,"ATH",2018-06-16,113
2018-02-23,98,"ATH",2018-06-20,117
2018-02-23,97.5,"ATH",2018-06-23,120
2018-02-23,99,"ATH",2018-06-27,124
2018-02-23,49,"ATH",2018-06-30,127
2018-02-24,100,"ATH",2018-05-02,67
2018-02-24,98,"ATH",2018-05-09,74
2018-02-24,98,"ATH",2018-05-16,81
2018-02-24,82,"ATH",2018-05-23,88
2018-02-24,98,"ATH",2018-05-30,95
2018-02-24,96,"ATH",2018-06-06,102
2018-02-24,83,"ATH",2018-06-13,109
2018-02-24,97,"ATH",2018-06-20,116
2018-02-24,90,"ATH",2018-06-27,123
2018-02-25,99,"ATH",2018-05-02,66
2018-02-26,100,"ATH",2018-05-02,65
2018-02-27,112,"ATH",2018-05-02,64
2018-02-28,115,"ATH",2018-05-02,63
2018-03-01,116,"ATH",2018-05-02,62
2018-03-02,116,"ATH",2018-05-02,61
2018-03-03,116,"ATH",2018-05-02,60
2018-03-04,116,"ATH",2018-05-02,59
2018-03-05,115,"ATH",2018-05-02,58
2018-03-06,116.5,"ATH",2018-05-02,57
2018-03-07,116,"ATH",2018-05-02,56
2018-03-08,118,"ATH",2018-05-02,55
2018-03-09,117,"ATH",2018-05-02,54
2018-03-10,115.5,"ATH",2018-05-02,53
2018-03-11,117,"ATH",2018-05-02,52
2018-03-12,117.5,"ATH",2018-05-02,51
2018-03-13,115,"ATH",2018-05-02,50
2018-03-14,116,"ATH",2018-05-02,49
2018-03-15,116.5,"ATH",2018-05-02,48
2018-03-16,117,"ATH",2018-05-02,47
2018-03-17,120.5,"ATH",2018-05-02,46
2018-03-18,131.5,"ATH",2018-05-02,45
2018-03-19,121,"ATH",2018-05-02,44
2018-03-20,119.5,"ATH",2018-05-02,43
2018-03-21,118,"ATH",2018-05-02,42
2018-03-22,120,"ATH",2018-05-02,41
2018-03-23,121.5,"ATH",2018-05-02,40
2018-03-24,118,"ATH",2018-05-02,39
2018-03-25,120,"ATH",2018-05-02,38
2018-03-26,118,"ATH",2018-05-02,37
2018-03-27,115,"ATH",2018-05-02,36
2018-03-28,117,"ATH",2018-05-02,35
2018-03-29,118,"ATH",2018-05-02,34
2018-03-30,127,"ATH",2018-05-02,33
2018-03-31,127,"ATH",2018-05-02,32
2018-04-01,138,"ATH",2018-05-02,31
2018-04-02,115.5,"ATH",2018-05-02,30
2018-04-03,116,"ATH",2018-05-02,29
2018-04-04,136,"ATH",2018-05-02,28
2018-04-05,138.5,"ATH",2018-05-02,27
2018-04-06,121,"ATH",2018-05-02,26
2018-04-07,124.5,"ATH",2018-05-02,25
2018-04-08,127,"ATH",2018-05-02,24
2018-04-09,116,"ATH",2018-05-02,23
2018-04-10,114.5,"ATH",2018-05-02,22
2018-04-11,125.5,"ATH",2018-05-02,21
2018-04-12,136,"ATH",2018-05-01,19
2018-04-12,148.5,"ATH",2018-05-02,20
2018-04-14,175,"ATH",2018-05-02,18
2018-04-15,161,"ATH",2018-05-02,17
2018-04-16,161,"ATH",2018-05-02,16
2018-04-17,152.5,"ATH",2018-05-01,14
2018-04-18,167,"ATH",2018-05-03,15
2018-04-19,147,"ATH",2018-05-01,12
2018-04-20,156.5,"ATH",2018-05-03,13
2018-04-21,130,"ATH",2018-05-02,11
2018-04-22,143,"ATH",2018-05-02,10
2018-04-23,115,"ATH",2018-05-02,9
2018-04-24,97,"ATH",2018-05-02,8
2018-04-25,111.5,"ATH",2018-05-02,7
2018-04-26,109,"ATH",2018-05-02,6
2018-04-27,82,"ATH",2018-05-02,5
2018-04-28,101.5,"ATH",2018-05-02,4
2018-04-29,101.5,"ATH",2018-05-02,3
2018-04-30,75.5,"ATH",2018-05-02,2
2018-02-22,109,"DUB",2018-05-01,68
2018-02-22,111,"DUB",2018-05-03,70
2018-02-22,111,"DUB",2018-05-05,72
2018-02-22,112,"DUB",2018-05-06,73
2018-02-22,112,"DUB",2018-05-07,74
2018-02-22,112,"DUB",2018-05-08,75
2018-02-22,126.5,"DUB",2018-05-10,77
2018-02-22,130,"DUB",2018-05-12,79
2018-02-22,112,"DUB",2018-05-13,80
2018-02-22,112,"DUB",2018-05-14,81
2018-02-22,112,"DUB",2018-05-15,82
2018-02-22,112,"DUB",2018-05-17,84
2018-02-22,112,"DUB",2018-05-19,86
2018-02-22,130,"DUB",2018-05-20,87
2018-02-22,130,"DUB",2018-05-21,88
2018-02-22,130,"DUB",2018-05-22,89
2018-02-22,128,"DUB",2018-05-24,91
2018-02-22,128,"DUB",2018-05-26,93
2018-02-22,120,"DUB",2018-05-27,94
2018-02-22,128,"DUB",2018-05-28,95
2018-02-22,112,"DUB",2018-05-29,96
2018-02-22,112,"DUB",2018-05-31,98
2018-02-22,128,"DUB",2018-06-02,100
2018-02-22,128,"DUB",2018-06-03,101
2018-02-22,128,"DUB",2018-06-04,102
2018-02-22,128,"DUB",2018-06-05,103
2018-02-22,128,"DUB",2018-06-06,104
2018-02-22,112,"DUB",2018-06-07,105
2018-02-22,110,"DUB",2018-06-09,107
2018-02-22,110,"DUB",2018-06-10,108
2018-02-22,110,"DUB",2018-06-11,109
2018-02-22,110,"DUB",2018-06-12,110
2018-02-22,128,"DUB",2018-06-13,111
2018-02-22,128,"DUB",2018-06-14,112
2018-02-22,128,"DUB",2018-06-16,114
2018-02-22,128,"DUB",2018-06-17,115
2018-02-22,128,"DUB",2018-06-18,116
2018-02-22,128,"DUB",2018-06-19,117
2018-02-22,128,"DUB",2018-06-20,118
2018-02-22,128,"DUB",2018-06-21,119
2018-02-22,128,"DUB",2018-06-23,121
2018-02-22,128,"DUB",2018-06-24,122
2018-02-22,128,"DUB",2018-06-25,123
2018-02-22,138.5,"DUB",2018-06-26,124
2018-02-22,149,"DUB",2018-06-27,125
2018-02-22,174,"DUB",2018-06-28,126
2018-02-22,199,"DUB",2018-06-30,128
2018-02-23,109,"DUB",2018-05-01,67
2018-02-23,109,"DUB",2018-05-03,69
2018-02-23,111.5,"DUB",2018-05-05,71
2018-02-23,126.5,"DUB",2018-05-10,76
2018-02-23,130,"DUB",2018-05-12,78
2018-02-23,112,"DUB",2018-05-17,83
2018-02-23,124,"DUB",2018-05-19,85
2018-02-23,130,"DUB",2018-05-24,90
2018-02-23,128,"DUB",2018-05-26,92
2018-02-23,112,"DUB",2018-05-31,97
2018-02-23,128,"DUB",2018-06-02,99
2018-02-23,119,"DUB",2018-06-09,106
2018-02-23,128,"DUB",2018-06-16,113
2018-02-23,128,"DUB",2018-06-23,120
2018-02-23,199,"DUB",2018-06-30,127
2018-02-24,111,"DUB",2018-05-01,66
2018-02-25,111,"DUB",2018-05-01,65
2018-02-26,111,"DUB",2018-05-01,64
2018-02-27,111,"DUB",2018-05-01,63
2018-02-28,111,"DUB",2018-05-01,62
2018-03-01,111,"DUB",2018-05-01,61
2018-03-02,111,"DUB",2018-05-01,60
2018-03-03,111,"DUB",2018-05-01,59
2018-03-04,111,"DUB",2018-05-01,58
2018-03-05,111,"DUB",2018-05-01,57
2018-03-06,111,"DUB",2018-05-01,56
2018-03-07,111,"DUB",2018-05-01,55
2018-03-08,111,"DUB",2018-05-01,54
2018-03-09,111,"DUB",2018-05-01,53
2018-03-10,111,"DUB",2018-05-01,52
2018-03-11,111,"DUB",2018-05-01,51
2018-03-12,111,"DUB",2018-05-01,50
2018-03-13,111,"DUB",2018-05-01,49
2018-03-14,111,"DUB",2018-05-01,48
2018-03-15,125.5,"DUB",2018-05-01,47
2018-03-16,126,"DUB",2018-05-01,46
2018-03-17,126,"DUB",2018-05-01,45
2018-03-18,126,"DUB",2018-05-01,44
2018-03-19,129,"DUB",2018-05-01,43
2018-03-20,129,"DUB",2018-05-01,42
2018-03-21,138,"DUB",2018-05-01,41
2018-03-22,146,"DUB",2018-05-01,40
2018-03-23,145,"DUB",2018-05-01,39
2018-03-24,145.5,"DUB",2018-05-01,38
2018-03-25,145,"DUB",2018-05-01,37
2018-03-26,145,"DUB",2018-05-01,36
2018-03-27,145,"DUB",2018-05-01,35
2018-03-28,135,"DUB",2018-05-01,34
2018-03-29,125,"DUB",2018-05-01,33
2018-03-30,145,"DUB",2018-05-01,32
2018-03-31,145,"DUB",2018-05-01,31
2018-04-01,145,"DUB",2018-05-01,30
2018-04-02,145,"DUB",2018-05-01,29
2018-04-03,145,"DUB",2018-05-01,28
2018-04-04,145,"DUB",2018-05-01,27
2018-04-05,145,"DUB",2018-05-01,26
2018-04-06,135,"DUB",2018-05-01,25
2018-04-07,135,"DUB",2018-05-01,24
2018-04-08,125,"DUB",2018-05-01,23
2018-04-09,125.5,"DUB",2018-05-01,22
2018-04-10,125,"DUB",2018-05-01,21
2018-04-11,135.5,"DUB",2018-05-01,20
2018-04-12,126,"DUB",2018-05-01,19
2018-04-13,138,"DUB",2018-05-01,18
2018-04-14,138.5,"DUB",2018-05-01,17
2018-04-15,135,"DUB",2018-05-01,16
2018-04-16,135,"DUB",2018-05-01,15
2018-04-17,145,"DUB",2018-05-01,14
2018-04-18,110,"DUB",2018-05-01,13
2018-04-19,67,"DUB",2018-05-01,12
2018-04-20,59,"DUB",2018-05-01,11
2018-04-21,89.5,"DUB",2018-05-01,10
2018-04-22,75,"DUB",2018-05-01,9
2018-04-23,59,"DUB",2018-05-01,8
2018-04-24,65,"DUB",2018-05-01,7
2018-04-25,62,"DUB",2018-05-01,6
2018-04-26,61,"DUB",2018-05-01,5
2018-04-27,65,"DUB",2018-05-01,4
2018-04-28,94,"DUB",2018-05-01,3
2018-04-29,83,"DUB",2018-05-01,2
2018-04-30,83,"DUB",2018-05-01,1
2018-02-22,26,"PSA",2018-05-01,68
2018-02-22,26,"PSA",2018-05-03,70
2018-02-22,28,"PSA",2018-05-05,72
2018-02-22,26,"PSA",2018-05-08,75
2018-02-22,26,"PSA",2018-05-10,77
2018-02-22,29,"PSA",2018-05-12,79
2018-02-22,32,"PSA",2018-05-15,82
2018-02-22,31,"PSA",2018-05-17,84
2018-02-22,35,"PSA",2018-05-19,86
2018-02-22,32,"PSA",2018-05-22,89
2018-02-22,37.5,"PSA",2018-05-24,91
2018-02-22,31,"PSA",2018-05-26,93
2018-02-22,26,"PSA",2018-05-29,96
2018-02-22,29,"PSA",2018-05-31,98
2018-02-22,28.5,"PSA",2018-06-02,100
2018-02-22,34.5,"PSA",2018-06-05,103
2018-02-22,40,"PSA",2018-06-07,105
2018-02-22,40.5,"PSA",2018-06-09,107
2018-02-22,40,"PSA",2018-06-12,110
2018-02-22,43,"PSA",2018-06-14,112
2018-02-22,40,"PSA",2018-06-16,114
2018-02-22,41.5,"PSA",2018-06-19,117
2018-02-22,37,"PSA",2018-06-21,119
2018-02-22,37,"PSA",2018-06-23,121
2018-02-22,47,"PSA",2018-06-26,124
2018-02-22,45.5,"PSA",2018-06-28,126
2018-02-22,26,"PSA",2018-06-30,128
2018-02-23,26,"PSA",2018-05-01,67
2018-02-23,26,"PSA",2018-05-03,69
2018-02-23,26,"PSA",2018-05-05,71
2018-02-23,28,"PSA",2018-05-08,74
2018-02-23,26,"PSA",2018-05-10,76
2018-02-23,26,"PSA",2018-05-12,78
2018-02-23,29,"PSA",2018-05-15,81
2018-02-23,26,"PSA",2018-05-17,83
2018-02-23,26,"PSA",2018-05-19,85
2018-02-23,33,"PSA",2018-05-22,88
2018-02-23,31.5,"PSA",2018-05-24,90
2018-02-23,35,"PSA",2018-05-26,92
2018-02-23,26,"PSA",2018-05-29,95
2018-02-23,26,"PSA",2018-05-31,97
2018-02-23,31.5,"PSA",2018-06-02,99
2018-02-23,34,"PSA",2018-06-05,102
2018-02-23,34.5,"PSA",2018-06-07,104
2018-02-23,40,"PSA",2018-06-09,106
2018-02-23,40.5,"PSA",2018-06-12,109
2018-02-23,40,"PSA",2018-06-14,111
2018-02-23,40,"PSA",2018-06-16,113
2018-02-23,43,"PSA",2018-06-19,116
2018-02-23,43,"PSA",2018-06-21,118
2018-02-23,37,"PSA",2018-06-23,120
2018-02-23,47,"PSA",2018-06-26,123
2018-02-23,45.5,"PSA",2018-06-28,125
2018-02-23,26,"PSA",2018-06-30,127
2018-02-24,28,"PSA",2018-05-01,66
2018-02-24,27,"PSA",2018-05-08,73
2018-02-24,29,"PSA",2018-05-15,80
2018-02-24,31,"PSA",2018-05-22,87
2018-02-24,30,"PSA",2018-05-29,94
2018-02-24,35.5,"PSA",2018-06-05,101
2018-02-24,40,"PSA",2018-06-12,108
2018-02-24,41.5,"PSA",2018-06-19,115
2018-02-24,43,"PSA",2018-06-26,122
2018-02-25,28,"PSA",2018-05-01,65
2018-02-26,26,"PSA",2018-05-01,64
2018-02-27,27,"PSA",2018-05-01,63
2018-02-28,26,"PSA",2018-05-01,62
2018-03-01,26,"PSA",2018-05-01,61
2018-03-02,26,"PSA",2018-05-01,60
2018-03-03,26,"PSA",2018-05-01,59
2018-03-04,26,"PSA",2018-05-01,58
2018-03-05,26,"PSA",2018-05-01,57
2018-03-06,26,"PSA",2018-05-01,56
2018-03-07,26,"PSA",2018-05-01,55
2018-03-08,26,"PSA",2018-05-01,54
2018-03-09,26,"PSA",2018-05-01,53
2018-03-10,26,"PSA",2018-05-01,52
2018-03-11,26,"PSA",2018-05-01,51
2018-03-12,27,"PSA",2018-05-01,50
2018-03-13,26,"PSA",2018-05-01,49
2018-03-14,26,"PSA",2018-05-01,48
2018-03-15,26,"PSA",2018-05-01,47
2018-03-16,26,"PSA",2018-05-01,46
2018-03-17,26,"PSA",2018-05-01,45
2018-03-18,26,"PSA",2018-05-01,44
2018-03-19,24.5,"PSA",2018-05-01,43
2018-03-20,23,"PSA",2018-05-01,42
2018-03-21,25,"PSA",2018-05-01,41
2018-03-22,26,"PSA",2018-05-01,40
2018-03-23,23,"PSA",2018-05-01,39
2018-03-24,23,"PSA",2018-05-01,38
2018-03-25,23,"PSA",2018-05-01,37
2018-03-26,29,"PSA",2018-05-01,36
2018-03-27,32.5,"PSA",2018-05-01,35
2018-03-28,35,"PSA",2018-05-01,34
2018-03-29,42.5,"PSA",2018-05-01,33
2018-03-30,35,"PSA",2018-05-01,32
2018-03-31,28.5,"PSA",2018-05-01,31
2018-04-01,44,"PSA",2018-05-01,30
2018-04-02,44,"PSA",2018-05-01,29
2018-04-03,56.5,"PSA",2018-05-01,28
2018-04-04,48,"PSA",2018-05-01,27
2018-04-05,48,"PSA",2018-05-01,26
2018-04-06,38.5,"PSA",2018-05-01,25
2018-04-07,44,"PSA",2018-05-01,24
2018-04-08,56,"PSA",2018-05-01,23
2018-04-09,56,"PSA",2018-05-01,22
2018-04-10,33,"PSA",2018-05-01,21
2018-04-11,44,"PSA",2018-05-01,20
2018-04-12,44,"PSA",2018-05-01,19
2018-04-13,44,"PSA",2018-05-01,18
2018-04-14,36,"PSA",2018-05-01,17
2018-04-15,33,"PSA",2018-05-01,16
2018-04-16,44,"PSA",2018-05-01,15
2018-04-17,36,"PSA",2018-05-01,14
2018-04-18,39,"PSA",2018-05-01,13
2018-04-19,44,"PSA",2018-05-01,12
2018-04-20,38.5,"PSA",2018-05-01,11
2018-04-21,33,"PSA",2018-05-01,10
2018-04-22,44,"PSA",2018-05-01,9
2018-04-23,44,"PSA",2018-05-01,8
2018-04-24,72.5,"PSA",2018-05-01,7
2018-04-25,37,"PSA",2018-05-01,6
2018-04-26,37,"PSA",2018-05-01,5
2018-04-27,108,"PSA",2018-05-01,4
2018-04-28,108,"PSA",2018-05-01,3
2018-04-29,129,"PSA",2018-05-01,2
2018-04-30,118.5,"PSA",2018-05-01,1
2018-02-22,90.5,"BHX",2018-05-01,68
2018-02-22,99.5,"BHX",2018-05-03,70
2018-02-22,95,"BHX",2018-05-06,73
2018-02-22,96.5,"BHX",2018-05-08,75
2018-02-22,90,"BHX",2018-05-10,77
2018-02-22,83,"BHX",2018-05-13,80
2018-02-22,91,"BHX",2018-05-15,82
2018-02-22,91,"BHX",2018-05-17,84
2018-02-22,105,"BHX",2018-05-20,87
2018-02-22,90,"BHX",2018-05-22,89
2018-02-22,91,"BHX",2018-05-24,91
2018-02-22,91,"BHX",2018-05-27,94
2018-02-22,89,"BHX",2018-05-29,96
2018-02-22,83.5,"BHX",2018-05-31,98
2018-02-22,66,"BHX",2018-06-03,101
2018-02-22,77.5,"BHX",2018-06-05,103
2018-02-22,77.5,"BHX",2018-06-07,105
2018-02-22,66,"BHX",2018-06-10,108
2018-02-22,77.5,"BHX",2018-06-12,110
2018-02-22,89,"BHX",2018-06-14,112
2018-02-22,97,"BHX",2018-06-17,115
2018-02-22,83,"BHX",2018-06-19,117
2018-02-22,91,"BHX",2018-06-21,119
2018-02-22,76.5,"BHX",2018-06-24,122
2018-02-22,76.5,"BHX",2018-06-26,124
2018-02-22,57,"BHX",2018-06-28,126
2018-02-23,87,"BHX",2018-05-01,67
2018-02-23,98,"BHX",2018-05-03,69
2018-02-23,92,"BHX",2018-05-06,72
2018-02-23,96.5,"BHX",2018-05-08,74
2018-02-23,90.5,"BHX",2018-05-10,76
2018-02-23,89,"BHX",2018-05-13,79
2018-02-23,83,"BHX",2018-05-15,81
2018-02-23,89,"BHX",2018-05-17,83
2018-02-23,91,"BHX",2018-05-20,86
2018-02-23,91,"BHX",2018-05-22,88
2018-02-23,91,"BHX",2018-05-24,90
2018-02-23,90,"BHX",2018-05-27,93
2018-02-23,90,"BHX",2018-05-29,95
2018-02-23,83.5,"BHX",2018-05-31,97
2018-02-23,66,"BHX",2018-06-03,100
2018-02-23,77,"BHX",2018-06-05,102
2018-02-23,77.5,"BHX",2018-06-07,104
2018-02-23,66,"BHX",2018-06-10,107
2018-02-23,66,"BHX",2018-06-12,109
2018-02-23,89,"BHX",2018-06-14,111
2018-02-23,97,"BHX",2018-06-17,114
2018-02-23,83,"BHX",2018-06-19,116
2018-02-23,91,"BHX",2018-06-21,118
2018-02-23,105,"BHX",2018-06-24,121
2018-02-23,76.5,"BHX",2018-06-26,123
2018-02-23,57,"BHX",2018-06-28,125
2018-02-24,89.5,"BHX",2018-05-01,66
2018-02-24,99.5,"BHX",2018-05-06,71
2018-02-24,89,"BHX",2018-05-13,78
2018-02-24,91,"BHX",2018-05-20,85
2018-02-24,91,"BHX",2018-05-27,92
2018-02-24,78,"BHX",2018-06-03,99
2018-02-24,71.5,"BHX",2018-06-10,106
2018-02-24,105,"BHX",2018-06-17,113
2018-02-24,105,"BHX",2018-06-24,120
2018-02-25,91,"BHX",2018-05-01,65
2018-02-26,101,"BHX",2018-05-01,64
2018-02-27,90.5,"BHX",2018-05-01,63
2018-02-28,89,"BHX",2018-05-01,62
2018-03-01,90,"BHX",2018-05-01,61
2018-03-02,90,"BHX",2018-05-01,60
2018-03-03,89.5,"BHX",2018-05-01,59
2018-03-04,83,"BHX",2018-05-01,58
2018-03-05,83,"BHX",2018-05-01,57
2018-03-06,83,"BHX",2018-05-01,56
2018-03-07,83,"BHX",2018-05-01,55
2018-03-08,85,"BHX",2018-05-01,54
2018-03-09,80.5,"BHX",2018-05-01,53
2018-03-10,87.5,"BHX",2018-05-01,52
2018-03-11,78,"BHX",2018-05-01,51
2018-03-12,81,"BHX",2018-05-01,50
2018-03-13,81,"BHX",2018-05-01,49
2018-03-14,84.5,"BHX",2018-05-01,48
2018-03-15,90,"BHX",2018-05-01,47
2018-03-16,84,"BHX",2018-05-01,46
2018-03-17,77,"BHX",2018-05-01,45
2018-03-18,70.5,"BHX",2018-05-01,44
2018-03-19,72,"BHX",2018-05-01,43
2018-03-20,47,"BHX",2018-05-01,42
2018-03-21,72.5,"BHX",2018-05-01,41
2018-03-22,65.5,"BHX",2018-05-01,40
2018-03-23,79,"BHX",2018-05-01,39
2018-03-24,84,"BHX",2018-05-01,38
2018-03-25,64,"BHX",2018-05-01,37
2018-03-26,61,"BHX",2018-05-01,36
2018-03-27,52,"BHX",2018-05-01,35
2018-03-28,60,"BHX",2018-05-01,34
2018-03-29,67,"BHX",2018-05-01,33
2018-03-30,67,"BHX",2018-05-01,32
2018-03-31,57.5,"BHX",2018-05-01,31
2018-04-01,57,"BHX",2018-05-01,30
2018-04-02,52,"BHX",2018-05-01,29
2018-04-03,47,"BHX",2018-05-01,28
2018-04-04,52,"BHX",2018-05-01,27
2018-04-05,47,"BHX",2018-05-01,26
2018-04-06,57,"BHX",2018-05-01,25
2018-04-07,57.5,"BHX",2018-05-01,24
2018-04-08,51,"BHX",2018-05-01,23
2018-04-09,45,"BHX",2018-05-01,22
2018-04-10,45,"BHX",2018-05-01,21
2018-04-11,45,"BHX",2018-05-01,20
2018-04-12,46,"BHX",2018-05-01,19
2018-04-13,45,"BHX",2018-05-01,18
2018-04-14,45,"BHX",2018-05-01,17
2018-04-15,40,"BHX",2018-05-01,16
2018-04-16,37,"BHX",2018-05-01,15
2018-04-17,40,"BHX",2018-05-01,14
2018-04-18,44,"BHX",2018-05-01,13
2018-04-19,47.5,"BHX",2018-05-01,12
2018-04-20,41.5,"BHX",2018-05-01,11
2018-04-21,55.5,"BHX",2018-05-01,10
2018-04-22,54,"BHX",2018-05-01,9
2018-04-23,54,"BHX",2018-05-01,8
2018-04-24,34,"BHX",2018-05-01,7
2018-04-25,43.5,"BHX",2018-05-01,6
2018-04-26,43.5,"BHX",2018-05-01,5
2018-04-27,40,"BHX",2018-05-01,4
2018-04-28,47.5,"BHX",2018-05-01,3
2018-04-29,47,"BHX",2018-05-01,2
2018-04-30,47,"BHX",2018-05-01,1
2018-02-22,78,"BFS",2018-05-01,68
2018-02-22,93,"BFS",2018-05-03,70
2018-02-22,78,"BFS",2018-05-05,72
2018-02-22,94,"BFS",2018-05-08,75
2018-02-22,78,"BFS",2018-05-10,77
2018-02-22,95,"BFS",2018-05-12,79
2018-02-22,100,"BFS",2018-05-15,82
2018-02-22,91,"BFS",2018-05-17,84
2018-02-22,91,"BFS",2018-05-19,86
2018-02-22,91,"BFS",2018-05-22,89
2018-02-22,91,"BFS",2018-05-24,91
2018-02-22,91,"BFS",2018-05-26,93
2018-02-22,91,"BFS",2018-05-29,96
2018-02-22,90,"BFS",2018-05-31,98
2018-02-22,91.5,"BFS",2018-06-02,100
2018-02-22,89,"BFS",2018-06-05,103
2018-02-22,99.5,"BFS",2018-06-07,105
2018-02-22,85.5,"BFS",2018-06-09,107
2018-02-22,92,"BFS",2018-06-12,110
2018-02-22,98.5,"BFS",2018-06-14,112
2018-02-22,92,"BFS",2018-06-16,114
2018-02-22,92,"BFS",2018-06-19,117
2018-02-22,92,"BFS",2018-06-21,119
2018-02-22,98.5,"BFS",2018-06-23,121
2018-02-22,109,"BFS",2018-06-26,124
2018-02-22,120.5,"BFS",2018-06-28,126
2018-02-22,92,"BFS",2018-06-30,128
2018-02-23,77.5,"BFS",2018-05-01,67
2018-02-23,78,"BFS",2018-05-03,69
2018-02-23,78,"BFS",2018-05-05,71
2018-02-23,78,"BFS",2018-05-08,74
2018-02-23,85.5,"BFS",2018-05-10,76
2018-02-23,91,"BFS",2018-05-12,78
2018-02-23,91,"BFS",2018-05-15,81
2018-02-23,95.5,"BFS",2018-05-17,83
2018-02-23,84.5,"BFS",2018-05-19,85
2018-02-23,91,"BFS",2018-05-22,88
2018-02-23,98,"BFS",2018-05-24,90
2018-02-23,91,"BFS",2018-05-26,92
2018-02-23,101,"BFS",2018-05-29,95
2018-02-23,108.5,"BFS",2018-05-31,97
2018-02-23,89,"BFS",2018-06-02,99
2018-02-23,89,"BFS",2018-06-05,102
2018-02-23,91.5,"BFS",2018-06-07,104
2018-02-23,91.5,"BFS",2018-06-09,106
2018-02-23,93,"BFS",2018-06-12,109
2018-02-23,98.5,"BFS",2018-06-14,111
2018-02-23,92,"BFS",2018-06-16,113
2018-02-23,98.5,"BFS",2018-06-19,116
2018-02-23,92,"BFS",2018-06-21,118
2018-02-23,98.5,"BFS",2018-06-23,120
2018-02-23,105,"BFS",2018-06-26,123
2018-02-23,120.5,"BFS",2018-06-28,125
2018-02-23,109,"BFS",2018-06-30,127
2018-02-24,91,"BFS",2018-05-01,66
2018-02-24,93,"BFS",2018-05-08,73
2018-02-24,97.5,"BFS",2018-05-15,80
2018-02-24,91,"BFS",2018-05-22,87
2018-02-24,111,"BFS",2018-05-29,94
2018-02-24,94,"BFS",2018-06-05,101
2018-02-24,94,"BFS",2018-06-12,108
2018-02-24,98.5,"BFS",2018-06-19,115
2018-02-24,105,"BFS",2018-06-26,122
2018-02-25,89,"BFS",2018-05-01,65
2018-02-26,82,"BFS",2018-05-01,64
2018-02-27,87,"BFS",2018-05-01,63
2018-02-28,87,"BFS",2018-05-01,62
2018-03-01,90,"BFS",2018-05-01,61
2018-03-02,77,"BFS",2018-05-01,60
2018-03-03,87,"BFS",2018-05-01,59
2018-03-04,72,"BFS",2018-05-01,58
2018-03-05,82,"BFS",2018-05-01,57
2018-03-06,88.5,"BFS",2018-05-01,56
2018-03-07,83,"BFS",2018-05-01,55
2018-03-08,77.5,"BFS",2018-05-01,54
2018-03-09,77,"BFS",2018-05-01,53
2018-03-10,78,"BFS",2018-05-01,52
2018-03-11,83.5,"BFS",2018-05-01,51
